Time,Wind(knotsbft),Gust(knotsbft),Wind Direction(deg)
08/20 7:19:45,0.2,1,49
08/20 7:21:45,0.4,1,49
08/20 7:23:45,0,0,49
08/20 7:25:45,0,0,48
08/20 7:27:45,1,1,48
08/20 7:29:45,0,0,48
08/20 7:31:45,0.2,1,48
08/20 7:33:45,1,1,352
08/20 7:35:45,1.7,1.9,351
08/20 7:37:45,1.9,1.9,351
08/20 7:39:45,2.3,2.9,340
08/20 7:41:45,1.4,1.9,338
08/20 7:43:45,0.8,1,338
08/20 7:45:45,0.8,1,338
08/20 7:47:44,0.8,1,338
08/20 7:49:44,1.6,1.9,338
08/20 7:51:44,0,0,338
08/20 7:53:44,0,0,338
08/20 7:55:44,0.6,1,338
08/20 7:57:44,1,1,338
08/20 7:59:44,0,0,338
08/20 8:01:44,1.4,1.9,338
08/20 8:03:44,0.8,1,337
08/20 8:05:44,0.4,1,337
08/20 8:07:44,0.2,1,338
08/20 8:09:44,0.4,1,338
08/20 8:11:44,0,0,338
08/20 8:13:44,0,0,338
08/20 8:15:44,0,0,338
08/20 8:17:44,0.4,1,337
08/20 8:19:44,0,0,337
08/20 8:21:44,0,0,337
08/20 8:23:44,0,0,337
08/20 8:25:44,0,0,337
08/20 8:27:44,0,0,337
08/20 8:29:44,0,0,337
08/20 8:31:44,0,0,338
08/20 8:33:44,0,0,338
08/20 8:35:44,0,0,338
08/20 8:37:44,0,0,338
08/20 8:39:44,0,0,338
08/20 8:41:44,0,0,338
08/20 8:43:44,0,0,338
08/20 8:45:44,0,0,338
08/20 8:47:44,0.8,1,338
08/20 8:49:44,1.2,1.9,338
08/20 8:51:44,1,1,338
08/20 8:53:44,0.6,1,338
08/20 8:55:44,0.2,1,338
08/20 8:57:44,1,1,337
08/20 8:59:44,1.2,1.9,337
08/20 9:01:44,1.2,1.9,337
08/20 9:03:44,0,0,337
08/20 9:05:44,0.4,1,337
08/20 9:07:44,0,0,337
08/20 9:09:44,0,0,337
08/20 9:11:44,0,0,337
08/20 9:13:44,0,0,338
08/20 9:15:44,0,0,337
08/20 9:17:44,2.5,3.9,338
08/20 9:19:44,1.9,1.9,325
08/20 9:21:44,2.5,3.9,270
08/20 9:23:44,0.8,1,271
08/20 9:25:44,1,1,271
08/20 9:27:44,0,0,271
08/20 9:29:44,1.2,1.9,271
08/20 9:31:44,0,0,271
08/20 9:33:44,0,0,271
08/20 9:35:44,0.8,1,271
08/20 9:37:44,1.7,1.9,272
08/20 9:39:44,1.2,1.9,272
08/20 9:41:44,2.1,2.9,273
08/20 9:43:44,1.6,1.9,312
08/20 9:45:44,1.7,1.9,335
08/20 9:47:44,3.3,3.9,346
08/20 9:49:44,2.9,2.9,342
08/20 9:51:44,2.9,3.9,332
08/20 9:53:44,2.9,2.9,329
08/20 9:55:44,2.3,2.9,353
08/20 9:57:44,1.6,1.9,340
08/20 9:59:44,2.9,3.9,332
08/20 10:01:44,2.1,2.9,327
08/20 10:03:44,3.7,3.9,311
08/20 10:05:44,2.9,3.9,312
08/20 10:07:44,5.1,6,312
08/20 10:09:44,2.9,3.9,328
08/20 10:11:44,3.3,3.9,348
08/20 10:13:44,2.5,3.9,351
08/20 10:15:44,1.6,1.9,344
08/20 10:17:44,3.5,3.9,330
08/20 10:19:44,4.5,6,327
08/20 10:21:44,3.9,5.1,337
08/20 10:23:44,3.7,5.1,26
08/20 10:25:44,2.5,3.9,44
08/20 10:27:44,2.5,2.9,61
08/20 10:29:44,2.1,2.9,64
08/20 10:31:44,4.1,5.1,34
08/20 10:33:44,3.9,5.1,66
08/20 10:35:44,3.9,5.1,353
08/20 10:37:44,3.7,3.9,32
08/20 10:39:44,2.5,2.9,35
08/20 10:41:44,2.3,3.9,57
08/20 10:43:44,3.3,3.9,332
08/20 10:45:44,7.2,8.9,5
08/20 10:47:44,4.7,6,301
08/20 10:49:44,3.5,3.9,5
08/20 10:51:44,5.4,7,39
08/20 10:53:44,2.5,3.9,30
08/20 10:55:44,5.2,6,19
08/20 10:57:44,3.3,5.1,42
08/20 10:59:44,10.5,11.9,343
08/20 11:01:44,8.4,9.9,340
08/20 11:03:44,3.5,5.1,329
08/20 11:05:44,6,8,35
08/20 11:07:44,4.9,7,328
08/20 11:09:44,6.8,8,21
08/20 11:11:44,8.9,10.9,352
08/20 11:13:44,5.8,7,40
08/20 11:15:44,5.8,7,25
08/20 11:17:44,6,8,30
08/20 11:19:44,2.9,3.9,2
08/20 11:21:44,8.7,9.9,46
08/20 11:23:44,7,8,14
08/20 11:25:44,10.7,12.8,26
08/20 11:27:44,8.2,9.9,10
08/20 11:29:44,8.7,12.8,358
08/20 11:31:44,8.7,11.9,17
08/20 11:33:44,7.4,8.9,332
08/20 11:35:44,7.8,11.9,0
08/20 11:37:44,9.1,9.9,17
08/20 11:39:44,7.6,10.9,347
08/20 11:41:44,9.7,12.8,20
08/20 11:43:44,5.6,7,22
08/20 11:45:44,8.9,10.9,30
08/20 11:47:44,5.8,8,43
08/20 11:49:44,9.3,12.8,0
08/20 11:51:44,8,8.9,1
08/20 11:53:44,7.4,8,55
08/20 11:55:44,7.8,8.9,21
08/20 11:57:44,5.2,6,9
08/20 11:59:44,6.8,7,55
08/20 12:01:44,8,9.9,44
08/20 12:03:44,8.2,9.9,31
08/20 12:05:44,10.9,13.8,39
08/20 12:07:44,11.1,13.8,63
08/20 12:09:44,10.1,13.8,77
08/20 12:11:44,12.1,13.8,26
08/20 12:13:44,7.6,8,34
08/20 12:15:44,9.5,10.9,53
08/20 12:17:44,9.3,10.9,17
08/20 12:19:44,7,8.9,40
08/20 12:21:44,10.7,12.8,45
08/20 12:23:44,8,9.9,38
08/20 12:25:44,8.4,9.9,47
08/20 12:27:44,9.5,11.9,49
08/20 12:29:44,9.9,11.9,37
08/20 12:31:44,10.5,12.8,39
08/20 12:33:44,9.7,11.9,25
08/20 12:35:44,9.7,11.9,66
08/20 12:37:44,8,9.9,39
08/20 12:39:44,7.4,8.9,86
08/20 12:41:44,8.7,10.9,35
08/20 12:43:44,9.3,11.9,35
08/20 12:45:44,7.4,8.9,32
08/20 12:47:44,7.8,10.9,77
08/20 12:49:44,7.8,11.9,50
08/20 12:51:44,10.5,12.8,33
08/20 12:53:44,7.4,8.9,44
08/20 12:55:44,5.1,6,66
08/20 12:57:44,9.1,10.9,36
08/20 12:59:44,8.9,9.9,41
08/20 13:01:44,11.7,15.9,2
08/20 13:03:44,7.4,8.9,4
08/20 13:05:44,9.1,10.9,8
08/20 13:07:44,10.9,15,15
08/20 13:09:44,9.3,11.9,46
08/20 13:11:44,7.4,8.9,52
08/20 13:13:44,7.4,8,52
08/20 13:15:44,7.6,9.9,63
08/20 13:17:44,7.8,8.9,31
08/20 13:19:44,6,7,75
08/20 13:21:44,9.1,10.9,69
08/20 13:23:44,6.4,8.9,72
08/20 13:25:44,7,8.9,67
08/20 13:27:44,9.3,10.9,51
08/20 13:29:44,6.4,8,53
08/20 13:31:44,7.2,9.9,71
08/20 13:33:44,6.4,8.9,63
08/20 13:35:44,4.9,6,23
08/20 13:37:44,6.6,8,72
08/20 13:39:44,6.2,10.9,92
08/20 13:41:44,5.1,6,74
08/20 13:43:44,7,10.9,94
08/20 13:45:44,5.4,7,104
08/20 13:47:44,4.9,6,87
08/20 13:49:44,4.9,7,109
08/20 13:51:44,6.2,7,84
08/20 13:53:44,1.7,1.9,95
08/20 13:55:44,7.8,8.9,97
08/20 13:57:44,6,9.9,117
08/20 13:59:44,5.8,8,104
08/20 14:01:44,2.5,3.9,106
08/20 14:03:44,2.9,3.9,138
08/20 14:05:44,6.2,8,92
08/20 14:07:44,3.7,3.9,123
08/20 14:09:44,5.8,6,102
08/20 14:11:44,3.3,3.9,51
08/20 14:13:44,1.6,1.9,106
08/20 14:15:44,1.6,1.9,109
08/20 14:17:44,2.1,2.9,108
08/20 14:19:44,1.9,3.9,104
08/20 14:21:44,4.3,5.1,123
08/20 14:23:44,2.9,3.9,125
08/20 14:25:44,5.4,8,137
08/20 14:27:44,3.1,3.9,108
08/20 14:29:44,3.3,3.9,127
08/20 14:31:44,7,8.9,190
08/20 14:33:44,4.5,5.1,143
08/20 14:35:44,0.8,1.9,126
08/20 14:37:44,2.9,3.9,94
08/20 14:39:44,1.9,2.9,64
08/20 14:41:44,1,1,61
08/20 14:43:44,4.9,6,95
08/20 14:45:44,3.3,3.9,116
08/20 14:47:44,2.1,3.9,121
08/20 14:49:44,2.9,3.9,141
08/20 14:51:44,6,7,126
08/20 14:53:44,3.9,5.1,144
08/20 14:55:44,1.9,2.9,89
08/20 14:57:44,1.2,1.9,82
08/20 14:59:44,4.3,5.1,116
08/20 15:01:44,4.1,5.1,89
08/20 15:03:44,8.4,9.9,92
08/20 15:05:44,6.2,8.9,89
08/20 15:07:44,12.1,15,109
08/20 15:09:44,8.6,10.9,75
08/20 15:11:44,6.6,8.9,106
08/20 15:13:44,5.6,6,107
08/20 15:15:44,7,9.9,106
08/20 15:17:44,8.2,10.9,94
08/20 15:19:44,7.4,9.9,89
08/20 15:21:44,9.7,10.9,115
08/20 15:23:44,9.7,9.9,90
08/20 15:25:44,9.9,11.9,134
08/20 15:27:44,12.1,15.9,82
08/20 15:29:44,11.1,11.9,84
08/20 15:31:44,11.9,13.8,67
08/20 15:33:44,6.6,8,81
08/20 15:35:44,7.6,8.9,85
08/20 15:37:44,3.3,3.9,81
08/20 15:39:44,4.9,7,60
08/20 15:41:44,6,8.9,49
08/20 15:43:44,2.3,2.9,78
08/20 15:45:44,6,8,102
08/20 15:47:44,7.6,8.9,95
08/20 15:49:44,8.7,9.9,114
08/20 15:51:44,4.3,5.1,100
08/20 15:53:44,4.3,5.1,71
08/20 15:55:44,8.4,10.9,93
08/20 15:57:44,5.2,7,85
08/20 15:59:44,4.3,5.1,75
08/20 16:01:44,4.9,6,74
08/20 16:03:44,8.7,9.9,84
08/20 16:05:44,8.7,9.9,87
08/20 16:07:44,7.2,9.9,83
08/20 16:09:44,7.4,8.9,80
08/20 16:11:44,6,8,102
08/20 16:13:44,6.2,7,74
08/20 16:15:44,7.2,8,108
08/20 16:17:44,5.2,7,111
08/20 16:19:44,3.3,3.9,90
08/20 16:21:44,2.9,3.9,112
08/20 16:23:44,6,8,120
08/20 16:25:44,7.8,9.9,155
08/20 16:27:44,10.3,10.9,91
08/20 16:29:44,7.4,8.9,99
08/20 16:31:44,6.8,8.9,110
08/20 16:33:44,6,7,107
08/20 16:35:44,6.4,7,119
08/20 16:37:44,8.7,9.9,129
08/20 16:39:44,5.4,7,113
08/20 16:41:44,6,8,88
08/20 16:43:44,5.4,6,150
08/20 16:45:44,4.7,6,159
08/20 16:47:44,3.1,3.9,116
08/20 16:49:44,4.1,5.1,92
08/20 16:51:44,5.1,8,102
08/20 16:53:44,3.5,3.9,35
08/20 16:55:44,6.6,8,83
08/20 16:57:44,1.9,2.9,142
08/20 16:59:44,1.4,1.9,91
08/20 17:01:44,4.9,6,123
08/20 17:03:44,4.7,7,65
08/20 17:05:44,2.9,2.9,27
08/20 17:07:44,5.2,6,113
08/20 17:09:44,5.2,7,143
08/20 17:11:44,1.9,2.9,122
08/20 17:13:44,4.7,6,82
08/20 17:15:44,1.2,1.9,87
08/20 17:17:44,2.1,2.9,140
08/20 17:19:44,2.1,2.9,139
08/20 17:21:44,5.6,6,91
08/20 17:23:44,4.7,6,83
08/20 17:25:44,2.3,2.9,49
08/20 17:27:44,0.2,1,49
08/20 17:29:44,3.5,3.9,100
08/20 17:31:44,5.6,7,128
08/20 17:33:44,2.5,2.9,155
08/20 17:35:44,2.9,5.1,154
08/20 17:37:44,2.9,3.9,112
08/20 17:39:44,3.5,5.1,3
08/20 17:41:44,3.5,3.9,6
08/20 17:43:44,1.9,1.9,0
08/20 17:45:44,2.1,2.9,344
08/20 17:47:44,2.5,2.9,340
08/20 17:49:44,0.6,1,47
08/20 17:51:44,6.2,7,59
08/20 17:53:44,6.6,8,61
08/20 17:55:44,3.9,6,78
08/20 17:57:44,3.7,5.1,105
08/20 17:59:44,6.4,8,95
08/20 18:01:44,7.2,8,98
08/20 18:03:44,2.5,2.9,93
08/20 18:05:44,3.9,5.1,104
08/20 18:07:44,1.6,1.9,70
08/20 18:09:44,0.8,1,69
08/20 18:11:44,2.1,3.9,332
08/20 18:13:44,1,1,311
08/20 18:15:44,0.2,1,311
08/20 18:17:44,0.8,1,311
08/20 18:19:44,1,1,82
08/20 18:21:44,3.5,3.9,131
08/20 18:23:44,2.3,2.9,157
08/20 18:25:44,5.8,7,220
08/20 18:27:44,4.7,8,97
08/20 18:29:44,6,8,108
08/20 18:31:44,3.3,3.9,77
08/20 18:33:44,6.4,8,92
08/20 18:35:44,1.2,1.9,90
